system:index,area,ecoregion,pixelValue,variable,.geo
0_17_1335,0.6827155578613282,18,120311,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1336,1.0292710083007814,18,120312,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1337,2370.4167361999507,18,120315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1338,3.427851434326172,18,120320,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1339,1147.059391461182,18,120321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1340,0.5173901733398437,18,120324,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1341,343.6771021118166,18,120325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1342,10.91745336303711,18,120333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1343,10.709236108398438,18,120339,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1344,27.261368994140632,18,120341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1345,0.08441734008789062,18,120346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1346,0.0852412841796875,18,120347,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1347,0.08526556396484375,18,120348,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1348,58.077446423339836,18,120409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1349,0.2576289428710937,18,120412,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1350,3577.3663215576153,18,120415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1351,5.835733642578124,18,120420,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1352,1455.6602809082035,18,120421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1353,1.2880952270507813,18,120424,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1354,552.0457733703612,18,120425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1355,0.1704793212890625,18,120430,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1356,4.446257800292969,18,120433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1357,5.4095071533203125,18,120439,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1358,31.14533657226565,18,120441,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1359,0.6002748840332031,18,120446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1360,0.4222386291503907,18,120447,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1361,0.0843781005859375,18,120448,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1362,0.0859395751953125,18,120504,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1363,11.40637507324219,18,120509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1364,0.08516183471679688,18,120511,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1365,0.42920035400390627,18,120512,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1366,2622.5857794189455,18,120515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1367,1.266417138671875,18,120520,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1368,1392.588576947021,18,120521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1369,0.6880244567871094,18,120524,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1370,488.83255286865233,18,120525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1371,11.090326867675781,18,120533,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1372,2.144694696044922,18,120539,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1373,7.5278037109375,18,120541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1374,0.4285780822753906,18,120546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1375,0.08437824096679687,18,120548,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1376,0.08592891845703125,18,120604,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1377,2.566791558837891,18,120609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1378,0.17154752197265627,18,120612,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1379,2369.591162988282,18,120615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1380,1146.8523559387204,18,120621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1381,1.2036677307128905,18,120624,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1382,460.145712280274,18,120625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1383,15.468602453613281,18,120633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1384,2.401740863037109,18,120639,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1385,20.652345263671876,18,120641,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1386,0.42760446166992183,18,120704,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1387,29.86063835449219,18,120709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1388,0.08550863647460938,18,120711,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1389,1.4617361145019532,18,120712,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1390,1951.5690236083983,18,120715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1391,1287.8642139099118,18,120721,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1392,0.944813690185547,18,120724,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1393,393.30594682617175,18,120725,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1394,82.16354239501958,18,120733,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1395,3.791561541748047,18,120739,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1396,57.16397641601564,18,120741,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1397,0.08406884155273438,18,120746,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1398,0.4256814697265625,18,120747,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1399,0.08452589111328125,18,120748,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1400,8.622980499267577,18,120809,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1401,0.6004118286132812,18,120811,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1402,0.17152653198242188,18,120812,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1403,1827.2661586791983,18,120815,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1404,1253.7074598632823,18,120821,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1405,0.8585674621582031,18,120824,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1406,292.51320737915046,18,120825,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1407,64.09251787109372,18,120833,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1408,8.940670147705081,18,120839,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1409,24.2404024963379,18,120841,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1410,0.1702783203125,18,120847,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1411,0.4299578063964844,18,120904,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1412,18.723733898925776,18,120909,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1413,0.08594266357421874,18,120911,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1414,4.67924321899414,18,120912,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1415,1872.4325366699222,18,120915,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1416,0.5061906555175781,18,120920,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1417,1381.2491644470206,18,120921,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1418,0.6018080627441407,18,120924,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1419,249.52857811889638,18,120925,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1420,0.08421266479492187,18,120930,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1421,59.62745270385741,18,120933,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1422,12.220056774902346,18,120939,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1423,43.07009472045898,18,120941,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1424,2.0433135559082034,18,120947,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1425,2.1327551879882813,18,120948,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1426,0.25961385498046874,18,121004,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1427,6.447946154785156,18,121009,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1428,0.42781192626953124,18,121012,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1429,1525.549969476318,18,121015,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1430,2.0239329650878912,18,121020,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1431,946.8760361572272,18,121021,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1432,0.34458653564453123,18,121024,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1433,233.62165684204106,18,121025,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1434,6.966879003906249,18,121033,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1435,0.6046646850585937,18,121039,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1436,46.78851545410159,18,121041,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1437,0.08468446044921875,18,121046,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1438,0.16995421142578124,18,121047,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1439,0.4265848388671875,18,121048,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1440,14.692873779296871,18,121109,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1441,0.17170093383789062,18,121111,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1442,0.08675933227539062,18,121112,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1443,1596.514206079101,18,121115,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1444,0.08432476806640625,18,121120,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1445,801.0838442382811,18,121121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1446,0.3442331481933594,18,121124,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1447,272.45230198364237,18,121125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1448,0.08616084594726563,18,121130,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1449,6.477896978759765,18,121133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1450,1.5465963500976563,18,121139,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1451,51.317092248535154,18,121141,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1452,0.9249454650878908,18,121147,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1453,0.08450704345703125,18,121203,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1454,0.17190968627929687,18,121204,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1455,0.4301878601074218,18,121209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1456,0.6858795959472657,18,121211,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1457,0.8565417907714844,18,121212,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1458,1327.4440707885744,18,121215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1459,0.08432490844726563,18,121220,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1460,595.4813154907229,18,121221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1461,0.2575302429199219,18,121224,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1462,118.01181041259767,18,121225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1463,8.686239196777342,18,121233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1464,2.9383776733398443,18,121239,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1465,70.4155800292969,18,121241,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1466,0.5881618225097657,18,121247,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1467,0.08590847778320312,18,121304,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1468,5.879298352050782,18,121309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1469,0.17110477905273438,18,121312,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1470,1835.9497113952639,18,121315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1471,797.0221159851073,18,121321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1472,0.4299001159667969,18,121324,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1473,189.09038254394534,18,121325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1474,4.85970287475586,18,121333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1475,2.493342596435547,18,121339,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1476,64.48572495117186,18,121341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1477,0.1696506103515625,18,121347,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1478,0.08452589111328125,18,121348,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1479,0.42764411621093756,18,121404,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1480,4.938683819580079,18,121409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1481,0.2563927185058594,18,121411,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1482,0.42511828002929686,18,121412,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1483,1362.571762524414,18,121415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1484,0.08433015747070312,18,121420,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1485,537.8304759277343,18,121421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1486,0.171841943359375,18,121424,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1487,123.41925473022458,18,121425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1488,14.895930340576172,18,121433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1489,4.984094549560547,18,121439,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1490,34.07095642089844,18,121441,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1491,3.2346885559082037,18,121447,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1492,0.1690371337890625,18,121504,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1493,0.34484102783203124,18,121509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1494,0.2589064453125,18,121511,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1495,0.5120516601562499,18,121512,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1496,1308.9236346862797,18,121515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1497,611.7600749328612,18,121521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1498,0.17212630615234376,18,121524,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1499,114.34081267700194,18,121525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1500,0.08420693969726563,18,121530,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1501,1.28360625,18,121533,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1502,5.709399365234374,18,121539,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1503,96.64228464355465,18,121541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1504,0.7649216064453125,18,121547,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1505,0.25505225830078126,18,121609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1506,0.17202761840820313,18,121612,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1507,1411.3188295166024,18,121615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1508,674.3333284912106,18,121621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1509,0.3443898071289062,18,121624,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1510,107.34767492065427,18,121625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1511,0.34276865234375,18,121633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1512,0.6008508911132813,18,121639,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1513,17.340093957519535,18,121641,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1514,0.5081726196289063,18,121647,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1515,13.180455792236327,18,121709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1516,0.7735142028808594,18,121712,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1517,1040.477453692627,18,121715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1518,687.2439700073247,18,121721,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1519,0.17132025146484375,18,121724,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1520,86.13606649169922,18,121725,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1521,0.5136107788085937,18,121733,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1522,26.19610916137695,18,121739,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1523,71.9427299926758,18,121741,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1524,1.771506756591797,18,121809,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1525,0.08619445190429688,18,121811,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1526,0.08448176879882813,18,121812,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1527,1171.310969311524,18,121815,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1528,758.8778959777827,18,121821,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1529,0.17173996582031248,18,121824,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1530,73.54695755615232,18,121825,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1531,0.6869203308105469,18,121833,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1532,8.444869482421876,18,121839,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1533,33.29449786376954,18,121841,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
